ID,Name,Equipment,BodyPart,Target,Synergist,URL,Img
2848,Leg Pull Side,Body weight,Hips,,,https://www.gymvisual.com/illustrations/6236-leg-pull-side.html,https://www.gymvisual.com/12011-large_default/leg-pull-side.jpg
2849,Leg Pull,Body weight,"Back, Hips, Thighs, Waist",,,https://www.gymvisual.com/illustrations/6237-leg-pull.html,https://www.gymvisual.com/12012-large_default/leg-pull.jpg
2850,Leg Raise (bent knee),Body weight,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/6238-leg-raise-bent-knee.html,https://www.gymvisual.com/12013-large_default/leg-raise-bent-knee.jpg
2851,Lying Double Leg Kick,Body weight,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/6239-lying-double-leg-kick.html,https://www.gymvisual.com/12014-large_default/lying-double-leg-kick.jpg
2852,Lying Leg Lift Side,Body weight,Hips,,,https://www.gymvisual.com/illustrations/6240-lying-leg-lift-side.html,https://www.gymvisual.com/12015-large_default/lying-leg-lift-side.jpg
2853,Lying Neck Pull,Body weight,,,,https://www.gymvisual.com/illustrations/6241-lying-neck-pull.html,https://www.gymvisual.com/12016-large_default/lying-neck-pull.jpg
2854,Lying Single Leg Circle,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6242-lying-single-leg-circle.html,https://www.gymvisual.com/12017-large_default/lying-single-leg-circle.jpg
2855,Lying Single Leg Kick,Body weight,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/6243-lying-single-leg-kick.html,https://www.gymvisual.com/12018-large_default/lying-single-leg-kick.jpg
2856,Rocker with Open Legs,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6244-rocker-with-open-legs.html,https://www.gymvisual.com/12019-large_default/rocker-with-open-legs.jpg
2857,Rocking,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6245-rocking.html,https://www.gymvisual.com/12020-large_default/rocking.jpg
2858,Roll Up (VERSION 2),Body weight,,,,https://www.gymvisual.com/illustrations/6246-roll-up-version-2.html,https://www.gymvisual.com/12021-large_default/roll-up-version-2.jpg
2859,Rolling Back,Body weight,Waist,,,https://www.gymvisual.com/illustrations/6247-rolling-back.html,https://www.gymvisual.com/12022-large_default/rolling-back.jpg
2860,Rollover,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6248-rollover.html,https://www.gymvisual.com/12023-large_default/rollover.jpg
2861,Saw,Body weight,Waist,,,https://www.gymvisual.com/illustrations/6249-saw.html,https://www.gymvisual.com/12024-large_default/saw.jpg
2862,Scissors,Body weight,"Hips, Thighs, Waist",,,https://www.gymvisual.com/illustrations/6250-scissors.html,https://www.gymvisual.com/12047-large_default/scissors.jpg
2863,Shoulder Bridge,Body weight,"Thighs, Waist",,,https://www.gymvisual.com/illustrations/6251-shoulder-bridge.html,https://www.gymvisual.com/12026-large_default/shoulder-bridge.jpg
2864,Side Bend,Body weight,Waist,,,https://www.gymvisual.com/illustrations/6252-side-bend.html,https://www.gymvisual.com/12027-large_default/side-bend.jpg
2865,Side Kick,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6253-side-kick.html,https://www.gymvisual.com/12028-large_default/side-kick.jpg
2866,Side Twist,Body weight,Waist,,,https://www.gymvisual.com/illustrations/6254-side-twist.html,https://www.gymvisual.com/12029-large_default/side-twist.jpg
2867,Single Straight Leg Stretch,Body weight,"Hips, Thighs, Waist",,,https://www.gymvisual.com/illustrations/6255-single-straight-leg-stretch.html,https://www.gymvisual.com/12030-large_default/single-straight-leg-stretch.jpg
2868,Spine Twist (VERSION 2),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6256-spine-twist-version-2.html,https://www.gymvisual.com/12031-large_default/spine-twist-version-2.jpg
2869,Swan Dive,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6257-swan-dive.html,https://www.gymvisual.com/12032-large_default/swan-dive.jpg
2870,Swimming,Body weight,"Back, Hips, Thighs",,,https://www.gymvisual.com/illustrations/6258-swimming.html,https://www.gymvisual.com/12033-large_default/swimming.jpg
2871,Teaser,Body weight,"Hips, Thighs, Waist",,,https://www.gymvisual.com/illustrations/6259-teaser.html,https://www.gymvisual.com/12034-large_default/teaser.jpg
2872,Single Leg Stretch (bent knee),Body weight,Thighs,,,https://www.gymvisual.com/illustrations/6262-single-leg-stretch-bent-knee.html,https://www.gymvisual.com/12038-large_default/single-leg-stretch-bent-knee.jpg
2873,Spine Stretch Forward,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6263-spine-stretch-forward.html,https://www.gymvisual.com/12039-large_default/spine-stretch-forward.jpg
2874,Leg Pull Front Supported,Body weight,"Hips, Thighs, Waist",,,https://www.gymvisual.com/illustrations/6264-leg-pull-front-supported.html,https://www.gymvisual.com/12040-large_default/leg-pull-front-supported.jpg
2875,Side Kick Kneeling,Body weight,"Hips, Thighs, Waist",,,https://www.gymvisual.com/illustrations/6265-side-kick-kneeling.html,https://www.gymvisual.com/12041-large_default/side-kick-kneeling.jpg
2876,Boomerang,Body weight,,,,https://www.gymvisual.com/illustrations/6266-boomerang.html,https://www.gymvisual.com/12042-large_default/boomerang.jpg
2877,Seal,Body weight,Waist,,,https://www.gymvisual.com/illustrations/6267-seal.html,https://www.gymvisual.com/12043-large_default/seal.jpg
2878,Prone Press-Swan,Body weight,"Hips, Waist",,,https://www.gymvisual.com/illustrations/6268-prone-press-swan.html,https://www.gymvisual.com/12044-large_default/prone-press-swan.jpg
2879,Mermaid,Body weight,,,,https://www.gymvisual.com/illustrations/6269-mermaid.html,https://www.gymvisual.com/12045-large_default/mermaid.jpg
2880,Swimming All Fours,Body weight,Hips,,,https://www.gymvisual.com/illustrations/6270-swimming-all-fours.html,https://www.gymvisual.com/12046-large_default/swimming-all-fours.jpg
2881,Push Up (from standing position),Body weight,"Chest, Hips, Waist",,,https://www.gymvisual.com/illustrations/6277-push-up-from-standing-position.html,https://www.gymvisual.com/12051-large_default/push-up-from-standing-position.jpg
2882,Cable Standing Rear Delt Row (with rope) (female),Cable,Shoulders,,,https://www.gymvisual.com/illustrations/6279-cable-standing-rear-delt-row-with-rope-female.html,https://www.gymvisual.com/12052-large_default/cable-standing-rear-delt-row-with-rope-female.jpg
2883,Lever Seated Shoulder Press (female),Leverage machine,Shoulders,,,https://www.gymvisual.com/illustrations/6280-lever-seated-shoulder-press-female.html,https://www.gymvisual.com/12053-large_default/lever-seated-shoulder-press-female.jpg
2884,EZ Barbell Decline Close-grip Face Press (female),EZ Barbell,Upper Arms,,,https://www.gymvisual.com/illustrations/6281-ez-barbell-decline-close-grip-face-press-female.html,https://www.gymvisual.com/12054-large_default/ez-barbell-decline-close-grip-face-press-female.jpg
2885,Lever T-bar Row (plate loaded) (female),Leverage machine,Back,,,https://www.gymvisual.com/illustrations/6282-lever-t-bar-row-plate-loaded-female.html,https://www.gymvisual.com/12055-large_default/lever-t-bar-row-plate-loaded-female.jpg
2886,Cable Hanging Leg Raise (female),Cable,Waist,"Iliopsoas, Rectus Abdominis","Obliques, Quadriceps, Sartorius, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/6294-cable-hanging-leg-raise-female.html,https://www.gymvisual.com/12068-large_default/cable-hanging-leg-raise-female.jpg
2887,Cable Hanging Leg Raise,Cable,Waist,"Iliopsoas, Rectus Abdominis","Obliques, Quadriceps, Sartorius, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/6295-cable-hanging-leg-raise.html,https://www.gymvisual.com/12069-large_default/cable-hanging-leg-raise.jpg
2888,Starfish Crunch (beginner) (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6303-starfish-crunch-beginner-female.html,https://www.gymvisual.com/12079-large_default/starfish-crunch-beginner-female.jpg
2889,Starfish Crunch (advanced) (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6304-starfish-crunch-advanced-female.html,https://www.gymvisual.com/12080-large_default/starfish-crunch-advanced-female.jpg
2890,Front Plank to Push up (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6305-front-plank-to-push-up-female.html,https://www.gymvisual.com/12081-large_default/front-plank-to-push-up-female.jpg
2891,Flutter Kicks (hands under - hips head up) (female),Body weight,Hips,,,https://www.gymvisual.com/illustrations/6306-flutter-kicks-hands-under-hips-head-up-female.html,https://www.gymvisual.com/12082-large_default/flutter-kicks-hands-under-hips-head-up-female.jpg
2892,Scissors (beginner) (female),Body weight,Hips,,,https://www.gymvisual.com/illustrations/6307-scissors-beginner-female.html,https://www.gymvisual.com/12083-large_default/scissors-beginner-female.jpg
2893,Scissors (advanced) (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6308-scissors-advanced-female.html,https://www.gymvisual.com/12084-large_default/scissors-advanced-female.jpg
2894,Front Plank with Arm Lift (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6309-front-plank-with-arm-lift-female.html,https://www.gymvisual.com/12085-large_default/front-plank-with-arm-lift-female.jpg
2895,Front Plank with Arm Lift (push-up position) (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6310-front-plank-with-arm-lift-push-up-position-female.html,https://www.gymvisual.com/12086-large_default/front-plank-with-arm-lift-push-up-position-female.jpg
2896,Front Plank with Arm and Leg Lift (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6311-front-plank-with-arm-and-leg-lift-female.html,https://www.gymvisual.com/12087-large_default/front-plank-with-arm-and-leg-lift-female.jpg
2897,Front Plank with Arm and Leg Lift (push-up position) (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6312-front-plank-with-arm-and-leg-lift-push-up-position-female.html,https://www.gymvisual.com/12088-large_default/front-plank-with-arm-and-leg-lift-push-up-position-female.jpg
2898,Front Plank with Leg Lift (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6313-front-plank-with-leg-lift-female.html,https://www.gymvisual.com/12089-large_default/front-plank-with-leg-lift-female.jpg
2899,Side Plank (beginner) (female),Body weight,Waist,,,https://www.gymvisual.com/illustrations/6314-side-plank-beginner-female.html,https://www.gymvisual.com/12090-large_default/side-plank-beginner-female.jpg
2900,EZ-Barbell Standing Preacher Curl,EZ Barbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/6340-ez-barbell-standing-preacher-curl.html,https://www.gymvisual.com/12116-large_default/ez-barbell-standing-preacher-curl.jpg
2901,Power Sled Biceps Curl,Power Sled,Upper Arms,,,https://www.gymvisual.com/illustrations/6385-power-sled-biceps-curl.html,https://www.gymvisual.com/12163-large_default/power-sled-biceps-curl.jpg
2902,Power Sled Rear Lunge Row,Power Sled,Back,,,https://www.gymvisual.com/illustrations/6386-power-sled-rear-lunge-row.html,https://www.gymvisual.com/12164-large_default/power-sled-rear-lunge-row.jpg
2903,Power Sled Rear Lunge,Power Sled,Hips,,,https://www.gymvisual.com/illustrations/6387-power-sled-rear-lunge.html,https://www.gymvisual.com/12165-large_default/power-sled-rear-lunge.jpg
2904,Power Sled Rear Batwing,Power Sled,Thighs,,,https://www.gymvisual.com/illustrations/6388-power-sled-rear-batwing.html,https://www.gymvisual.com/12166-large_default/power-sled-rear-batwing.jpg
2905,Power Sled Rear Fly,Power Sled,Shoulders,,,https://www.gymvisual.com/illustrations/6389-power-sled-rear-fly.html,https://www.gymvisual.com/12167-large_default/power-sled-rear-fly.jpg
2906,Power Sled Rear Drag,Power Sled,Thighs,,,https://www.gymvisual.com/illustrations/6390-power-sled-rear-drag.html,https://www.gymvisual.com/12168-large_default/power-sled-rear-drag.jpg
2907,Power Sled Backward Push,Power Sled,Thighs,,,https://www.gymvisual.com/illustrations/6391-power-sled-backward-push.html,https://www.gymvisual.com/12169-large_default/power-sled-backward-push.jpg
2908,Power Sled Anti-Rotation Forward Walk,Power Sled,Hips,,,https://www.gymvisual.com/illustrations/6392-power-sled-anti-rotation-forward-walk.html,https://www.gymvisual.com/12170-large_default/power-sled-anti-rotation-forward-walk.jpg
2909,Power Sled High Pull,Power Sled,Shoulders,,,https://www.gymvisual.com/illustrations/6393-power-sled-high-pull.html,https://www.gymvisual.com/12171-large_default/power-sled-high-pull.jpg
2910,Dumbbell Suitcase Carry,Dumbbell,Thighs,,,https://www.gymvisual.com/illustrations/6394-dumbbell-suitcase-carry.html,https://www.gymvisual.com/12172-large_default/dumbbell-suitcase-carry.jpg
2911,Dumbbell High Low Carry,Dumbbell,Thighs,,,https://www.gymvisual.com/illustrations/6395-dumbbell-high-low-carry.html,https://www.gymvisual.com/12173-large_default/dumbbell-high-low-carry.jpg
2912,Trap Bar Farmers Carry,Trap bar,Thighs,,,https://www.gymvisual.com/illustrations/6396-trap-bar-farmers-carry.html,https://www.gymvisual.com/12174-large_default/trap-bar-farmers-carry.jpg
2913,Dumbbell Overhead Carry,Dumbbell,Thighs,,,https://www.gymvisual.com/illustrations/6397-dumbbell-overhead-carry.html,https://www.gymvisual.com/12175-large_default/dumbbell-overhead-carry.jpg
2914,Barbell Overhead Carry,Barbell,Thighs,,,https://www.gymvisual.com/illustrations/6398-barbell-overhead-carry.html,https://www.gymvisual.com/12176-large_default/barbell-overhead-carry.jpg
2915,Barbell Zercher Carry,Barbell,Thighs,,,https://www.gymvisual.com/illustrations/6399-barbell-zercher-carry.html,https://www.gymvisual.com/12177-large_default/barbell-zercher-carry.jpg
2916,Kettlebell Goblet Carry,Kettlebell,Thighs,,,https://www.gymvisual.com/illustrations/6400-kettlebell-goblet-carry.html,https://www.gymvisual.com/12178-large_default/kettlebell-goblet-carry.jpg
2917,Dumbbell Farmers Carry,Dumbbell,Thighs,,,https://www.gymvisual.com/illustrations/6401-dumbbell-farmers-carry.html,https://www.gymvisual.com/12179-large_default/dumbbell-farmers-carry.jpg
2918,Barbell Suitcase Carry,Barbell,Thighs,,,https://www.gymvisual.com/illustrations/6402-barbell-suitcase-carry.html,https://www.gymvisual.com/12180-large_default/barbell-suitcase-carry.jpg
2919,Smith Hex Press,Smith machine,Chest,,,https://www.gymvisual.com/illustrations/6406-smith-hex-press.html,https://www.gymvisual.com/12184-large_default/smith-hex-press.jpg
2920,Single Leg Bodyweight Deadlift with Arm and Leg Extended (female),Body weight,Hips,,,https://www.gymvisual.com/illustrations/6407-single-leg-bodyweight-deadlift-with-arm-and-leg-extended-female.html,https://www.gymvisual.com/12185-large_default/single-leg-bodyweight-deadlift-with-arm-and-leg-extended-female.jpg
2921,Pike Push up,Body weight,Chest,,,https://www.gymvisual.com/illustrations/6408-pike-push-up.html,https://www.gymvisual.com/12186-large_default/pike-push-up.jpg
2922,Bodyweight Standing Biceps Curl,Body weight,Upper Arms,,,https://www.gymvisual.com/illustrations/6409-bodyweight-standing-biceps-curl.html,https://www.gymvisual.com/12187-large_default/bodyweight-standing-biceps-curl.jpg
2923,Pulse Row (female),Body weight,Back,,,https://www.gymvisual.com/illustrations/6410-pulse-row-female.html,https://www.gymvisual.com/12188-large_default/pulse-row-female.jpg
2924,Cable Side Lying Lateral Raise,Cable,Shoulders,,,https://www.gymvisual.com/illustrations/6411-cable-side-lying-lateral-raise.html,https://www.gymvisual.com/12189-large_default/cable-side-lying-lateral-raise.jpg
2925,Dumbbell Single Leg Step Up,Dumbbell,Thighs,,,https://www.gymvisual.com/illustrations/6412-dumbbell-single-leg-step-up.html,https://www.gymvisual.com/12190-large_default/dumbbell-single-leg-step-up.jpg
2926,X Band Side Walk,Band,,,,https://www.gymvisual.com/illustrations/6413-x-band-side-walk.html,https://www.gymvisual.com/12191-large_default/x-band-side-walk.jpg
2927,Kettlebell Kneeling One Arm Bottoms Up Press,Kettlebell,Shoulders,,,https://www.gymvisual.com/illustrations/6414-kettlebell-kneeling-one-arm-bottoms-up-press.html,https://www.gymvisual.com/12192-large_default/kettlebell-kneeling-one-arm-bottoms-up-press.jpg
2928,Barbell Overhead Shrug,Barbell,Back,,,https://www.gymvisual.com/illustrations/6415-barbell-overhead-shrug.html,https://www.gymvisual.com/12193-large_default/barbell-overhead-shrug.jpg
2929,Kneeling Battling Ropes,Rope,,,,https://www.gymvisual.com/illustrations/6416-kneeling-battling-ropes.html,https://www.gymvisual.com/12194-large_default/kneeling-battling-ropes.jpg
2930,Resistance Band Pullapart (Supination at 90 Degrees),Resistance Band,Back,,,https://www.gymvisual.com/illustrations/6417-resistance-band-pullapart-supination-at-90-degrees.html,https://www.gymvisual.com/12195-large_default/resistance-band-pullapart-supination-at-90-degrees.jpg
2931,Shoulder Flexion Back to Wall,Body weight,Back,,,https://www.gymvisual.com/illustrations/6418-shoulder-flexion-back-to-wall.html,https://www.gymvisual.com/12196-large_default/shoulder-flexion-back-to-wall.jpg
2932,Kettlebell Kneeling One Arm Shoulder Press,Kettlebell,Shoulders,,,https://www.gymvisual.com/illustrations/6419-kettlebell-kneeling-one-arm-shoulder-press.html,https://www.gymvisual.com/12197-large_default/kettlebell-kneeling-one-arm-shoulder-press.jpg
2933,Rear Lunge with Battling Ropes,Rope,,,,https://www.gymvisual.com/illustrations/6420-rear-lunge-with-battling-ropes.html,https://www.gymvisual.com/12198-large_default/rear-lunge-with-battling-ropes.jpg
2934,Kettlebell Half Kneeling Shoulder Press,Kettlebell,Shoulders,,,https://www.gymvisual.com/illustrations/6421-kettlebell-half-kneeling-shoulder-press.html,https://www.gymvisual.com/12199-large_default/kettlebell-half-kneeling-shoulder-press.jpg
2935,Half Kneeling PVC Pec Mobilization Stretch,Body weight,Chest,,,https://www.gymvisual.com/illustrations/6422-half-kneeling-pvc-pec-mobilization-stretch.html,https://www.gymvisual.com/12200-large_default/half-kneeling-pvc-pec-mobilization-stretch.jpg
2936,Rocking Ankle Stretch,Body weight,Calves,,,https://www.gymvisual.com/illustrations/6423-rocking-ankle-stretch.html,https://www.gymvisual.com/12201-large_default/rocking-ankle-stretch.jpg
2937,Stability Ball Rounded Rollout (female),Stability ball,Waist,,,https://www.gymvisual.com/illustrations/6424-stability-ball-rounded-rollout-female.html,https://www.gymvisual.com/12202-large_default/stability-ball-rounded-rollout-female.jpg
2938,Band Upper Body Resistance Dead Bug,Band,Waist,,,https://www.gymvisual.com/illustrations/6425-band-upper-body-resistance-dead-bug.html,https://www.gymvisual.com/12203-large_default/band-upper-body-resistance-dead-bug.jpg
2939,Kettlebell Around Head Rotation,Kettlebell,Back,,,https://www.gymvisual.com/illustrations/6426-kettlebell-around-head-rotation.html,https://www.gymvisual.com/12204-large_default/kettlebell-around-head-rotation.jpg
2940,Prone Single Arm Trap Raise,Body weight,Back,,,https://www.gymvisual.com/illustrations/6427-prone-single-arm-trap-raise.html,https://www.gymvisual.com/12205-large_default/prone-single-arm-trap-raise.jpg
2941,Forearm Wall Slide,Body weight,Back,,,https://www.gymvisual.com/illustrations/6428-forearm-wall-slide.html,https://www.gymvisual.com/12206-large_default/forearm-wall-slide.jpg
2942,Kettlebell Angled Press,Kettlebell,Back,,,https://www.gymvisual.com/illustrations/6429-kettlebell-angled-press.html,https://www.gymvisual.com/12207-large_default/kettlebell-angled-press.jpg
2943,Resistance Band Spider Crawls,Resistance Band,Back,,,https://www.gymvisual.com/illustrations/6430-resistance-band-spider-crawls.html,https://www.gymvisual.com/12208-large_default/resistance-band-spider-crawls.jpg
2944,Seal Push up,Body weight,Back,,,https://www.gymvisual.com/illustrations/6431-seal-push-up.html,https://www.gymvisual.com/12209-large_default/seal-push-up.jpg
2945,Scapular Slide Back to Wall,Body weight,Back,,,https://www.gymvisual.com/illustrations/6432-scapular-slide-back-to-wall.html,https://www.gymvisual.com/12210-large_default/scapular-slide-back-to-wall.jpg
2946,Single Arm Scapula Push up,Body weight,Back,,,https://www.gymvisual.com/illustrations/6433-single-arm-scapula-push-up.html,https://www.gymvisual.com/12211-large_default/single-arm-scapula-push-up.jpg
2947,Roll Anterior Calf Foam Rolling,Roll,Calves,,,https://www.gymvisual.com/illustrations/6434-roll-anterior-calf-foam-rolling.html,https://www.gymvisual.com/12212-large_default/roll-anterior-calf-foam-rolling.jpg
2948,Roll Pec Foam Rolling,Roll,Chest,,,https://www.gymvisual.com/illustrations/6435-roll-pec-foam-rolling.html,https://www.gymvisual.com/12213-large_default/roll-pec-foam-rolling.jpg
2949,Roll Lat Foam Rolling,Roll,Back,,,https://www.gymvisual.com/illustrations/6436-roll-lat-foam-rolling.html,https://www.gymvisual.com/12214-large_default/roll-lat-foam-rolling.jpg
2950,Lever Belt Squat,Leverage machine,Thighs,,,https://www.gymvisual.com/illustrations/6452-lever-belt-squat.html,https://www.gymvisual.com/12230-large_default/lever-belt-squat.jpg
2951,Lever Horizontal Leg Press,Leverage machine,Thighs,,,https://www.gymvisual.com/illustrations/6453-lever-horizontal-leg-press.html,https://www.gymvisual.com/12231-large_default/lever-horizontal-leg-press.jpg
2952,Smith kneeling rear kick (with Partner),Smith machine,Hips,,,https://www.gymvisual.com/illustrations/6454-smith-kneeling-rear-kick-with-partner.html,https://www.gymvisual.com/12232-large_default/smith-kneeling-rear-kick-with-partner.jpg
2953,Cable Standing Reverse Grip Curl (Straight bar) (female),Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/6460-cable-standing-reverse-grip-curl-straight-bar-female.html,https://www.gymvisual.com/12239-large_default/cable-standing-reverse-grip-curl-straight-bar-female.jpg
2954,Cable Standing Reverse Grip Curl (Straight bar),Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/6461-cable-standing-reverse-grip-curl-straight-bar.html,https://www.gymvisual.com/12240-large_default/cable-standing-reverse-grip-curl-straight-bar.jpg
2955,Dumbbell Goblet Split Squat Front Foot Elevanted (female),Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6467-dumbbell-goblet-split-squat-front-foot-elevanted-female.html,https://www.gymvisual.com/12254-large_default/dumbbell-goblet-split-squat-front-foot-elevanted-female.jpg
2956,Dumbbell Goblet Split Squat Front Foot Elevanted,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6468-dumbbell-goblet-split-squat-front-foot-elevanted.html,https://www.gymvisual.com/12257-large_default/dumbbell-goblet-split-squat-front-foot-elevanted.jpg
2957,Dumbbell Split Squat Front Foot Elevanted,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6469-dumbbell-split-squat-front-foot-elevanted.html,https://www.gymvisual.com/12260-large_default/dumbbell-split-squat-front-foot-elevanted.jpg
2958,Dumbbell Split Squat Front Foot Elevanted (female),Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6470-dumbbell-split-squat-front-foot-elevanted-female.html,https://www.gymvisual.com/12263-large_default/dumbbell-split-squat-front-foot-elevanted-female.jpg
2959,Dumbbell Split Squat (female),Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6471-dumbbell-split-squat-female.html,https://www.gymvisual.com/12266-large_default/dumbbell-split-squat-female.jpg
2960,Dumbbell Split Squat,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6472-dumbbell-split-squat.html,https://www.gymvisual.com/12269-large_default/dumbbell-split-squat.jpg
2961,Plank Push-Up Row,Dumbbell,"Back, Chest",,,https://www.gymvisual.com/illustrations/6479-plank-push-up-row.html,https://www.gymvisual.com/12278-large_default/plank-push-up-row.jpg
2962,Lever Seated Hammer grip Shoulder Press,Leverage machine,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Sternal Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/6484-lever-seated-hammer-grip-shoulder-press.html,https://www.gymvisual.com/12283-large_default/lever-seated-hammer-grip-shoulder-press.jpg
2963,Captains Chair Straight Leg Raise,Body weight,Waist,"Iliopsoas, Rectus Abdominis","Obliques, Quadriceps, Sartorius",https://www.gymvisual.com/illustrations/6485-captains-chair-straight-leg-raise.html,https://www.gymvisual.com/12286-large_default/captains-chair-straight-leg-raise.jpg
2964,Barbell Glute Bridge (hands on bar),Barbell,Hips,,,https://www.gymvisual.com/illustrations/7266-barbell-glute-bridge-hands-on-bar.html,https://www.gymvisual.com/13273-large_default/barbell-glute-bridge-hands-on-bar.jpg
2965,Barbell Glute Bridge (hands on bar) (female),Barbell,Hips,,,https://www.gymvisual.com/illustrations/7267-barbell-glute-bridge-hands-on-bar-female.html,https://www.gymvisual.com/13275-large_default/barbell-glute-bridge-hands-on-bar-female.jpg
2966,Dumbbell Front Squat,Dumbbell,"Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/7225-dumbbell-front-squat.html,https://www.gymvisual.com/13213-large_default/dumbbell-front-squat.jpg
2967,Dumbbell Front Squat (female),Dumbbell,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/7268-dumbbell-front-squat-female.html,https://www.gymvisual.com/13277-large_default/dumbbell-front-squat-female.jpg
2968,Dumbbell Thruster,Dumbbell,"Hips, Shoulders, Thighs",,,https://www.gymvisual.com/illustrations/7269-dumbbell-thruster.html,https://www.gymvisual.com/13279-large_default/dumbbell-thruster.jpg
2969,Dumbbell Thruster (female),Dumbbell,"Hips, Shoulders, Thighs",,,https://www.gymvisual.com/illustrations/7270-dumbbell-thruster-female.html,https://www.gymvisual.com/13281-large_default/dumbbell-thruster-female.jpg
2970,Band Thruster,Band,"Hips, Shoulders, Thighs",,,https://www.gymvisual.com/illustrations/7271-band-thruster.html,https://www.gymvisual.com/13283-large_default/band-thruster.jpg
2971,Band Thruster (female),Band,"Hips, Shoulders, Thighs",,,https://www.gymvisual.com/illustrations/7272-band-thruster-female.html,https://www.gymvisual.com/13285-large_default/band-thruster-female.jpg
2972,Side Lunge,Body weight,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/7273-side-lunge.html,https://www.gymvisual.com/13287-large_default/side-lunge.jpg
2973,Side Lunge (female),Body weight,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/7274-side-lunge-female.html,https://www.gymvisual.com/13289-large_default/side-lunge-female.jpg
2974,Lever One Arm Chest Press (plate loaded),Leverage machine,Chest,,,https://www.gymvisual.com/illustrations/7275-lever-one-arm-chest-press-plate-loaded.html,https://www.gymvisual.com/13291-large_default/lever-one-arm-chest-press-plate-loaded.jpg
2975,Lever One Arm Chest Press (plate loaded) (female),Leverage machine,Chest,,,https://www.gymvisual.com/illustrations/7276-lever-one-arm-chest-press-plate-loaded-female.html,https://www.gymvisual.com/13293-large_default/lever-one-arm-chest-press-plate-loaded-female.jpg
2976,Landmine Squat and Press,Leverage machine,"Shoulders, Thighs","Deltoid Anterior, Gluteus Maximus, Quadriceps",,https://www.gymvisual.com/illustrations/7211-landmine-squat-and-press.html,https://www.gymvisual.com/13195-large_default/landmine-squat-and-press.jpg
2977,Landmine Squat and Press (female),Leverage machine,"Hips, Shoulders, Thighs",,,https://www.gymvisual.com/illustrations/7277-landmine-squat-and-press-female.html,https://www.gymvisual.com/13295-large_default/landmine-squat-and-press-female.jpg
2978,Elbow Up and Down Dynamic Plank,Body weight,"Chest, Upper Arms",,,https://www.gymvisual.com/illustrations/7278-elbow-up-and-down-dynamic-plank.html,https://www.gymvisual.com/13297-large_default/elbow-up-and-down-dynamic-plank.jpg
2979,Elbow Up and Down Dynamic Plank (female),Body weight,"Chest, Upper Arms",,,https://www.gymvisual.com/illustrations/7279-elbow-up-and-down-dynamic-plank-female.html,https://www.gymvisual.com/13299-large_default/elbow-up-and-down-dynamic-plank-female.jpg
